,gameid,roundNum,occurrenceNum,intendedName,contents,correct,maxtime,mintime,time,char_count,word_count,exchanges,prev,same_round_random_player,jaccard_with_prev_occ,jaccard_with_random
1311,a87553 english_5,40,4,J,recatngle with the bite,1.0,1609813958819,1609813958819,0,23,4,1,rectangle with bite on right side,una persona parada viendo hacia el frente con las manos extendidas,0.25,0.0
1312,a87553 english_5,41,4,H,baby bum,1.0,1609813973327,1609813973327,0,8,2,1,baby on his bum,una persona sentada / no se le ven las piernas,0.5,0.0
1313,a87553 english_5,42,4,K,kneeling man / not diver,1.0,1609813984578,1609813982954,1624,24,5,2,man kneeling / not the diver,una persona orando,0.8333333333333334,0.0
1314,a87553 english_5,43,4,A,two feet,1.0,1609813996519,1609813996519,0,8,2,1,two perfect feet,una persona parada con algo en las espalda / la persona esta viendo hacia abajo / con un pie alzado,0.6666666666666666,0.0
1315,a87553 english_5,44,4,L,diver,1.0,1609814007003,1609814007003,0,5,1,1,diver,una persona que se esta arrodillando,1.0,0.0
1316,a87553 english_5,45,4,B,man with armpit / weird foot on bottom left,1.0,1609814028784,1609814024887,3897,43,9,2,guy with the armpit on his right side / weird bottom left foot,un perro sentado con cosas en la cabeza,0.5714285714285714,0.0
1317,a87553 english_5,46,4,C,flying man,1.0,1609814039243,1609814039243,0,10,2,1,guy flapping his wings,alguien que esta volando,0.0,0.0
1318,a87553 english_5,47,4,F,sad man / sitting depressed / dude,1.0,1609814062351,1609814057148,5203,34,7,3,sad guy sitting down,una persona sentada viendo hacia abajo / con las piernas extendidas,0.25,0.0625
1319,a87553 english_5,48,4,E,seated rabbit,1.0,1609814076612,1609814076612,0,13,2,1,seated rabbit,una persona sentada con las rodillas dobladas y con cosas en la cabeza / parecen triangulos en la cabeza,1.0,0.0
1320,a87553 english_5,49,5,I,ice skater,1.0,1609814086475,1609814086475,0,10,2,1,ice skater,una persona balanceandose en un pie,1.0,0.0
1321,a87553 english_5,50,5,K,kneeling man / not diver,1.0,1609814105330,1609814102321,3009,24,5,2,kneeling man / not diver,una persona orando,1.0,0.0
1322,a87553 english_5,51,5,B,armpit man / with broken foot,1.0,1609814120898,1609814115254,5644,29,6,2,man with armpit / weird foot on bottom left,un perro sentado,0.5,0.0
1323,a87553 english_5,52,5,D,pizza guy B),1.0,1609814133230,1609814133230,0,12,3,1,pizza guy,una persona con un libro en las manos,0.6666666666666666,0.0
1324,a87553 english_5,53,5,G,guy with two broken arms / head looking left,1.0,1609814153573,1609814148305,5268,44,9,2,man with the arms on the right side / his head is being thrown back left,una persona corriendo,0.2631578947368421,0.0
1325,a87553 english_5,54,5,H,baby bum,1.0,1609814159888,1609814159888,0,8,2,1,baby bum,una persona sentada / no se le ven las piernas,1.0,0.0
1326,a87553 english_5,55,5,F,sad sitting man,1.0,1609814174199,1609814174199,0,15,3,1,sad man / sitting depressed / dude,una persona sentada viendo hacia abajo / con las piernas extendidas,0.5,0.0
1327,a87553 english_5,56,5,C,flying man,1.0,1609814187747,1609814187747,0,10,2,1,flying man,una persona volando,1.0,0.0
1328,a87553 english_5,57,5,A,two feet,1.0,1609814199635,1609814199635,0,8,2,1,two feet,una persona parada hacia la izquierda con algo en la espalda / \viendo hacia abajo,1.0,0.0
1329,a87553 english_5,58,5,E,seated rabbit,1.0,1609814210502,1609814210502,0,13,2,1,seated rabbit,un triangulo grande con un cuadrado arriba / y dos triangulos pequenos,1.0,0.0
1330,a87553 english_5,59,5,J,rectangle withright side bite,1.0,1609814222443,1609814222443,0,29,4,1,recatngle with the bite,una persona parada viendo hacia el frente / con las manos extendidas,0.14285714285714285,0.0
1331,a87553 english_5,60,5,L,diver,1.0,1609814232182,1609814232182,0,5,1,1,diver,una persona que se va a arrodillar,1.0,0.0
1332,a87553 english_5,61,6,A,two feet,1.0,1609814256471,1609814256471,0,8,2,1,two feet,alguien en un pie viendo hacia abajo con algo en la espalda,1.0,0.0
1333,a87553 english_5,62,6,J,rectangle with bite,1.0,1609814268485,1609814268485,0,19,3,1,rectangle withright side bite,una persona parada viendo hacia el frente / con las manos extendidas,0.4,0.0
1334,a87553 english_5,63,6,C,flying man,1.0,1609814276990,1609814276990,0,10,2,1,flying man,una persona volando,1.0,0.0
1335,a87553 english_5,64,6,G,broken arms,1.0,1609814285064,1609814285064,0,11,2,1,guy with two broken arms / head looking left,una persona corriendo,0.2222222222222222,0.0
1336,a87553 english_5,65,6,I,ice skater,1.0,1609814294354,1609814294354,0,10,2,1,ice skater,una persona balanceandose en un pie,1.0,0.0
1337,a87553 english_5,66,6,D,pizza guy,1.0,1609814302647,1609814302647,0,9,2,1,pizza guy B),una persona parada con un libro en las manos,0.6666666666666666,0.0
1338,a87553 english_5,67,6,F,sad seated man,1.0,1609814313758,1609814313758,0,14,3,1,sad sitting man,una persona sentada / viendo hacia abajo / con las piernas extendidas,0.5,0.0
1339,a87553 english_5,68,6,H,baby bum,1.0,1609814322985,1609814322985,0,8,2,1,baby bum,una persona sentada y no se le ven las piernas,1.0,0.0
1340,a87553 english_5,69,6,B,armpit guy,1.0,1609814331503,1609814331503,0,10,2,1,armpit man / with broken foot,un perro sentado,0.14285714285714285,0.0
1341,a87553 english_5,70,6,K,kneeling man,1.0,1609814342589,1609814342589,0,12,2,1,kneeling man / not diver,una persona orando,0.4,0.0
1342,a87553 english_5,71,6,E,seated rabbit,1.0,1609814351977,1609814351977,0,13,2,1,seated rabbit,una persona sentada hacia la derecha con las rodillas dobladas / y cosas en la cabeza,1.0,0.0
1343,a87553 english_5,72,6,L,diver,1.0,1609814359624,1609814359624,0,5,1,1,diver,una persona que va a arrodillarse,1.0,0.0
1344,a91b7b english_178,1,1,J,it has a flat left side / the triangle is on top with the point perfectly straight on the top of the figure / which is straight and flat / the bottom is straight as well for the most part,0.0,1610414720033,1610414679817,40216,187,40,4,,"ok this one has the same rotated square head / but the ""body"" of it looks like a perfect rectangle with a bite taken out of the right side of it / its the only shape with a perfectly long and flat left side",0.0,0.2553191489361702
1345,a91b7b english_178,2,1,K,thie figure looks like it has a mouth open on the right side of it / the bottom is not perfectly flat but goes up at one point to make a kind of pac mac looking mouth on the right side of it,1.0,1610414779794,1610414755781,24013,190,43,2,,this one is similar to the diving one but it looks more like the person is kneeling or praying,0.0,0.2
1346,a91b7b english_178,3,1,G,yay i got that one lol / yay!! / ok so this one is kinda hard lol lemme think how to describe it / it looks like it is on its side almost and has ears on the top,0.0,1610414838624,1610414803679,34945,161,39,4,,this one looks like the guys is falling and wearing a big robe / but im not sure which way it more looks liek hes facing / he has two triangle arms pointing to the right,0.0,0.20754716981132076
1347,a91b7b english_178,4,1,E,aw man i thought i had that one / shoot sorry that was my bad lol / wait / lol no worries / click the one you just clicked / thats the one it is now / with the bunny looking ears at the top / its not there anymore ): / its the one that the head looks like its looking to the right / its a square / and then has two triangles coming off of the top / hmm i dont see it i think ill just try and go with this one / okay / i can try to describe more also / go for it / it is a right triangle and the point of it like where the two sides meet is on the left side at the bottom / and then it looks like it is sitting with its knees up almost / like there is a little jutt out,0.0,1610414967250,1610414853268,113982,668,157,18,,this one looks like a rabbit sitting down,0.0,0.07142857142857142
1348,a91b7b english_178,5,1,L,oml / this is hard lol / hahahaahaha / ok / so this one has a square on top but it is on the side so it looks like a diamond shape almost there is a triangle taken out of the left side and then the right side goes out / kind of like a zig zag / but just at the bottom,0.0,1610415032248,1610414978807,53441,267,63,7,,it looks like a person perched on a high dive,0.0,0.11363636363636363
1349,a91b7b english_178,6,1,C,ok this one we can get / i am great at pictionary i swear / it looks like a ghost / hahahaha / its hard / im probably not the best at describing / this one looks like a ghost / that is flying / the head is like a diamond and then it has like arms going out kind of / oh this one for sure / and a rhombus as the body,1.0,1610415081505,1610415051306,30199,315,74,11,,this one looks like a guy trying to fly with his arms out,0.0,0.1346153846153846
1350,a91b7b english_178,7,1,H,yes! / yay / lezzgoooo / :D / okay so this one is honestly like the most blob like one lol / i think i overcomplicated that / its the least like figure shaped like,1.0,1610415147218,1610415086218,61000,163,35,7,,this one looks like a baby wrapped up in a bundle on its bum,0.0,0.12121212121212122
1351,a91b7b english_178,8,1,F,yes! / i see what you were going for with that one. lol / hahhaa yeah it looked like a blob but like sitting lol. okay so this one looks like it is sitting on the floor with / its back against the wall and it is turned so that its left side is facing us / and its diamond head is kind of bent down like reading a book almost / but then its stomach area is flat and it looks like the knees jut out and then,1.0,1610415246420,1610415158130,88290,405,89,6,,this one looks like a sad man sitting down,0.0,0.11666666666666667
1352,a91b7b english_178,9,1,A,omg look at us go lol / ok this ones kinda hard haha / B) / have you ever seen where are the wild things / read*** this one kind of reminds me of that for some reason / i love that movie / it looks like its about to take a step and then there is a square almost coming off of its back / toward the neck / and it is on the corner / and then there is a triangle that is pointing down as the head and then it looks like it is lifting the foot to take a step / and we can see its left side,0.0,1610415339594,1610415258771,80823,485,112,11,,this one has two very clear feet,0.0,0.02666666666666667
1353,a91b7b english_178,10,1,B,close / nooo the streak / i know :( / it was one that looked like the next closest to that haha / um okay so this one / kinda looks like a mouse with a bow on its head / and the body is kinda blob like again / one side of the bow is a square and the other is a triangle where the top peak is intersecting with the square,1.0,1610415407715,1610415362462,45253,320,73,8,,"ok the first shape has a square rotated on its point at the top / it looks like a head / then has two triangle arms / then the bottom is long and flat but has an uneven triangle on the bottom left corner / the ""arms""",0.0,0.21875
1354,a91b7b english_178,11,1,D,yay / yay ok cool / this one kind of looks like a priest to me / diamond head / looks like its arm is pointing and as if it is turned so we see the left side of the body / and it looks like it has a drapey dress on that hangs down from its arm type thing / it is standing uo / oh does it look like they're hold a book lol / oh wait / yes but facing the left not the right and not bending at all and a straight back side / or i mean we see its left side / but it looks like its holding a book ya,1.0,1610415496077,1610415422966,73111,494,117,12,,this one looks like a man holding a platter,0.0,0.08695652173913043
1355,a91b7b english_178,12,1,I,ok killing it / almost went for the other one lol / ok this one is the one you chose a few rounds ago. it kind of looks like a pac man mouth and then its legs look like it is skating on ice and has one leg lifted in the air straight back / it looks like it has a diamond head thing on again,0.0,1610415544592,1610415513345,31247,290,66,4,,this one looks like someone figure skating,0.0,0.10638297872340426
1356,a91b7b english_178,13,2,H,aw man / oh shit sorry / facing the other way / shouldve said that / haha lol its ok / ok this ones like the blob like one again i swear its the one we already did / the body is the least defined out of all of them particularly at the bottom / the top diamond and the body kinda mesh together / there are no totally straight lines on it / hmm idk how to describe it / it kind of looks like a diamond on top of a body that starts with a triangle and the diamond peak and triangle peak intersect / and then the body is a rectangle / and the bottom is a rhombus type shape that goes off to the right side,0.0,1610415654060,1610415552987,101073,601,130,13,yes! / yay / lezzgoooo / :D / okay so this one is honestly like the most blob like one lol / i think i overcomplicated that / its the least like figure shaped like,its the baby on his bum,0.13793103448275862,0.038461538461538464
1357,a91b7b english_178,14,2,F,cloooseee / so close / i was trying to differentiate those too / okay wait this is one weve already had / its the dude who looks like he is sitting on the group with his back against the wall but we can see his left side / he doesnt have ears / just a diamond head and it looks kind of bent / on the ground** not on the group / and it looks like he has his knees up,1.0,1610415720851,1610415670448,50403,365,81,9,yes! / i see what you were going for with that one. lol / hahhaa yeah it looked like a blob but like sitting lol. okay so this one looks like it is sitting on the floor with / its back against the wall and it is turned so that its left side is facing us / and its diamond head is kind of bent down like reading a book almost / but then its stomach area is flat and it looks like the knees jut out and then,sitting depressed man / facing left,0.35294117647058826,0.05
1358,a91b7b english_178,15,2,K,yes! / ok this one is kinda tough / it looks like it has a pac man mouth and it is a very defined one / and it has a jut coming out of the back where there is a rhombus shape / and that is on the left side of it / and the right side is the pac man mouth,1.0,1610415764082,1610415728915,35167,253,62,6,thie figure looks like it has a mouth open on the right side of it / the bottom is not perfectly flat but goes up at one point to make a kind of pac mac looking mouth on the right side of it,now its the kneeling person / not the diver,0.29411764705882354,0.05
1359,a91b7b english_178,16,2,G,yes! okay cool / 50% accuracy lets gooo / hahaha / ok this one / hmmm / there are two that look like they have ears / and its the one that has the left side of the body facing us / and it looks like they are sitting down / and the ears are not as uniform i guess if that makes sense / one of them is a square and the other is a triangle / does it have a diamond and triangle pair of ears,0.0,1610415837653,1610415780503,57150,387,88,11,yay i got that one lol / yay!! / ok so this one is kinda hard lol lemme think how to describe it / it looks like it is on its side almost and has ears on the top,this is the guy who is falling / which way we never will know / but his arms are broken,0.23529411764705882,0.07575757575757576
